"Salesforce Customer ID","Installation End Date","Installation PL Closed","Installation Address - ZIP Code","Opportunity Battery Capacity kWh"
"C000795419","25.09.2023, 16:59","27.09.2023, 14:45","72475","10"
"C000789831","22.09.2023, 14:08","27.09.2023, 14:44","63579","10"
"C000838743","25.09.2023, 18:57","27.09.2023, 14:40","06386","10"
"C000775651","26.09.2023, 21:00","27.09.2023, 14:34","32049","5"
"C000791746","26.09.2023, 14:13","27.09.2023, 14:33","31249","10"
"C000722119","05.09.2023, 16:54","27.09.2023, 14:28","75365","10"
"C000744890","25.09.2023, 18:49","27.09.2023, 14:18","77836","10"
"C000810056","27.09.2023, 18:26","27.09.2023, 14:14","66999","16"
"C000793139","22.09.2023, 12:31","27.09.2023, 13:59","21776","10"
"C000775743","20.09.2023, 18:04","27.09.2023, 13:56","16945","10"
"C000757988","26.09.2023, 15:18","27.09.2023, 13:43","46509","10"
"C000221019","26.09.2023, 12:24","27.09.2023, 13:40","82205","10"
"C000737688","19.09.2023, 17:09","27.09.2023, 13:39","56323","10"
"C000765369","07.09.2023, 21:00","27.09.2023, 13:38","06849","10"
"C000724720","20.09.2023, 15:18","27.09.2023, 13:36","54293","10"
"C000809427","20.09.2023, 21:00","27.09.2023, 13:35","32423","10"
"C000730407","25.09.2023, 18:15","27.09.2023, 13:21","26427","10"
"C000783513","01.09.2023, 17:00","27.09.2023, 13:05","25727","10"
"C000819959","26.09.2023, 16:19","27.09.2023, 13:04","23775","10"
"C000686974","18.09.2023, 16:01","27.09.2023, 13:03","21037","10"
"C000781571","14.09.2023, 15:00","27.09.2023, 13:02","23869","5"
"C000790003","21.09.2023, 18:34","27.09.2023, 13:02","17493","10"
"C000809421","18.09.2023, 16:15","27.09.2023, 12:48","39171","10"
"C000720512","21.09.2023, 18:25","27.09.2023, 12:47","02999","5"
"C000665982","19.09.2023, 12:00","27.09.2023, 12:45","97791","10"
"C000694843","06.09.2023, 15:30","27.09.2023, 12:42","64739","10"
"C000802560","25.09.2023, 19:00","27.09.2023, 12:22","38302","10"
"C000699481","26.09.2023, 18:40","27.09.2023, 12:21","56457","10"
"C000684919","21.09.2023, 18:59","27.09.2023, 12:17","07589","10"
"C000801130","26.09.2023, 15:12","27.09.2023, 12:03","35428","10"
"C000707224","21.09.2023, 18:31","27.09.2023, 11:39","66424","10"
"C000776220","14.09.2023, 17:52","27.09.2023, 11:38","97834","10"
"C000194587","18.09.2023, 19:22","27.09.2023, 11:31","04838","10"
"C000706284","21.09.2023, 14:45","27.09.2023, 11:30","99326","5"
"C000748811","27.09.2023, 17:24","27.09.2023, 11:24","74629","10"
"C000752540","19.09.2023, 18:10","27.09.2023, 11:14","59192","10"
"C000382814","26.09.2023, 13:36","27.09.2023, 11:12","66885","10"
"C000435250","20.09.2023, 17:00","27.09.2023, 11:12","32351","10"
"C000848960","26.09.2023, 14:00","27.09.2023, 10:57","33758","10"
"C000749805","14.09.2023, 12:54","27.09.2023, 10:56","54421","10"
"C000596924","28.08.2023, 15:34","27.09.2023, 10:40","29227","10"
"C000596583","11.07.2023, 15:00","27.09.2023, 10:38","38104","10"
"C000730923","22.09.2023, 10:44","27.09.2023, 10:37","15837","10"
"C000762093","12.09.2023, 18:01","27.09.2023, 10:32","96181","10"
"C000802709","26.09.2023, 14:53","27.09.2023, 10:31","01968","10"
"C000721222","26.09.2023, 16:44","27.09.2023, 10:30","16818","10"
"C000261481","25.09.2023, 16:54","27.09.2023, 10:18","79674","5"
"C000786896","30.08.2023, 17:03","27.09.2023, 10:18","49134","10"
"C000781438","20.09.2023, 17:26","27.09.2023, 09:51","06772","10"
"C000579405","25.09.2023, 19:54","27.09.2023, 09:47","89079","10"
"C000607583","21.09.2023, 17:17","27.09.2023, 09:29","78147","10"
"C000768076","25.09.2023, 16:44","27.09.2023, 09:08","59872","10"
"C000772954","14.09.2023, 16:56","27.09.2023, 09:06","35083","10"
"C000760322","08.09.2023, 15:16","27.09.2023, 08:36","74909","5"
"C000801976","15.09.2023, 14:15","27.09.2023, 08:19","04683","10"
"C000576373","18.08.2023, 17:04","26.09.2023, 23:17","92262","10"
"C000753235","07.09.2023, 15:02","26.09.2023, 22:32","45721","16"
"C000723107","09.08.2023, 17:58","26.09.2023, 22:24","38154","10"
"C000822125","20.09.2023, 14:20","26.09.2023, 22:19","38458","10"
"C000725974","14.09.2023, 19:27","26.09.2023, 22:17","77855","10"
"C000818310","07.09.2023, 18:17","26.09.2023, 21:39","72213","10"
"C000689370","19.09.2023, 15:30","26.09.2023, 21:17","66996","10"
"C000767409","20.09.2023, 17:48","26.09.2023, 21:09","19260","10"
"C000794356","22.09.2023, 14:45","26.09.2023, 21:02","76773","16"
"C000773537","21.09.2023, 19:12","26.09.2023, 20:43","71364","16"
"C000004512","27.09.2023, 16:59","26.09.2023, 20:25","56075","10"
"C000683895","25.09.2023, 17:31","26.09.2023, 20:20","84424","10"
"C000776023","27.09.2023, 19:25","26.09.2023, 20:18","68305","10"
"C000593458","22.09.2023, 16:51","26.09.2023, 20:12","37154","10"
"C000721344","26.09.2023, 18:28","26.09.2023, 20:12","51789","10"
"C000683256","19.09.2023, 18:30","26.09.2023, 20:06","84568","16"
"C000841314","21.09.2023, 17:24","26.09.2023, 20:06","38459","10"
"C000598480","23.06.2023, 18:00","26.09.2023, 20:01","86697","10"
"C000662231","21.09.2023, 19:00","26.09.2023, 20:01","38685","15"
"C000725693","21.09.2023, 17:08","26.09.2023, 19:51","65428","0"
"C000328804","18.09.2023, 18:44","26.09.2023, 19:45","56656","10"
"C000786226","21.09.2023, 15:23","26.09.2023, 19:36","53227","5"
"C000766689","25.09.2023, 14:38","26.09.2023, 19:25","16727","5"
"C000648963","03.08.2023, 17:42","26.09.2023, 19:16","53902","10"
"C000763946","27.09.2023, 10:10","26.09.2023, 19:14","79618","16"
"C000824563","26.09.2023, 20:59","26.09.2023, 19:13","65558","10"
"C000350791","21.09.2023, 18:16","26.09.2023, 19:10","73207","10"
"C000648877","26.09.2023, 13:50","26.09.2023, 19:09","71665","16"
"C000766120","22.09.2023, 18:30","26.09.2023, 19:06","97353","10"
"C000053473","22.09.2023, 19:00","26.09.2023, 18:57","86739","10"
"C000716925","29.08.2023, 19:12","26.09.2023, 18:56","88250","10"
"C000559806","26.09.2023, 13:00","26.09.2023, 18:56","24857","15"
"C000659857","27.09.2023, 13:00","26.09.2023, 18:48","53881","10"
"C000045289","15.09.2023, 17:20","26.09.2023, 18:47","52249","10"
"C000718637","15.09.2023, 19:24","26.09.2023, 18:46","50170","10"
"C000661027","07.08.2023, 18:17","26.09.2023, 18:43","47877","10"
"C000754633","30.08.2023, 18:17","26.09.2023, 18:42","51467","10"
"C000641347","26.09.2023, 10:20","26.09.2023, 18:39","26203","10"
"C000682040","22.08.2023, 15:28","26.09.2023, 18:39","88483","10"
"C000771367","21.09.2023, 18:27","26.09.2023, 18:38","51381","5"
"C000554713","22.09.2023, 13:23","26.09.2023, 18:35","53844","10"
"C000680121","21.09.2023, 17:27","26.09.2023, 18:33","58706","5"
"C000687681","02.08.2023, 17:33","26.09.2023, 18:32","52459","10"
"C000332861","21.09.2023, 12:50","26.09.2023, 18:32","50226","10"
"C000788897","21.09.2023, 16:51","26.09.2023, 18:27","72663","10"
"C000645481","13.07.2023, 16:11","26.09.2023, 18:24","23611","5"
"C000733761","19.09.2023, 17:00","26.09.2023, 18:22","26759","10"
"C000663423","04.09.2023, 16:29","26.09.2023, 18:20","63179","0"
"C000530182","04.09.2023, 15:37","26.09.2023, 18:20","27239","10"
"C000797336","26.09.2023, 16:30","26.09.2023, 18:19","66450","10"
"C000731256","18.09.2023, 18:50","26.09.2023, 18:18","26931","10"
"C000838679","25.09.2023, 21:30","26.09.2023, 18:17","54589","10"
"C000545316","21.09.2023, 18:00","26.09.2023, 18:16","17091","10"
"C000706597","22.08.2023, 18:00","26.09.2023, 18:16","08412","10"
"C000721558","11.09.2023, 18:00","26.09.2023, 18:15","24354","10"
"C000748888","21.09.2023, 18:12","26.09.2023, 18:13","66606","10"
"C000793418","26.09.2023, 12:04","26.09.2023, 18:11","67598","10"
"C000743014","14.09.2023, 13:53","26.09.2023, 18:11","86753","10"
"C000782159","07.09.2023, 18:00","26.09.2023, 18:05","66787","5"
"C000678534","20.09.2023, 14:59","26.09.2023, 18:03","56357","10"
"C000809933","26.09.2023, 19:03","26.09.2023, 18:00","61352","10"
"C000761428","25.09.2023, 13:00","26.09.2023, 17:52","98693","10"
"C000735912","26.09.2023, 19:39","26.09.2023, 17:45","69226","10"
"C000667392","26.09.2023, 18:25","26.09.2023, 17:41","65779","10"
"C000749955","20.09.2023, 18:31","26.09.2023, 17:39","95364","10"
"C000833727","27.09.2023, 17:18","26.09.2023, 17:39","14513","10"
"C000605427","27.09.2023, 15:58","26.09.2023, 17:30","47589","5"
"C000799976","31.08.2023, 17:34","26.09.2023, 17:18","56412","10"
"C000760054","07.09.2023, 13:46","26.09.2023, 17:15","38448","10"
"C000686961","20.09.2023, 11:45","26.09.2023, 17:13","04288","10"
"C000455442","20.09.2023, 19:22","26.09.2023, 16:57","68623","10"
"C000769820","26.09.2023, 18:11","26.09.2023, 16:36","46509","10"
"C000695367","18.09.2023, 18:48","26.09.2023, 16:34","96346","10"
"C000643150","19.09.2023, 15:29","26.09.2023, 16:31","88079","10"
"C000746654","21.09.2023, 18:27","26.09.2023, 16:29","61203","10"
"C000094377","21.09.2023, 14:58","26.09.2023, 16:21","06485","16"
"C000813017","25.09.2023, 17:57","26.09.2023, 15:56","59514","10"
"C000801432","22.09.2023, 13:33","26.09.2023, 15:55","31848","10"
"C000762531","25.09.2023, 16:13","26.09.2023, 15:53","29352","10"
"C000280721","26.09.2023, 10:52","26.09.2023, 15:52","38154","10"
"C000785550","26.09.2023, 21:00","26.09.2023, 15:51","37186","10"
"C000866989","19.09.2023, 17:45","26.09.2023, 15:50","38528","10"
"C000692939","06.09.2023, 17:03","26.09.2023, 15:47","72770","15"
"C000797743","19.09.2023, 17:52","26.09.2023, 15:41","25870","10"
"C000770432","21.09.2023, 15:45","26.09.2023, 15:39","19370","5"
"C000061411","22.09.2023, 18:09","26.09.2023, 15:38","56112","10"
"C000652281","12.09.2023, 14:55","26.09.2023, 15:37","27798","10"
"C000791584","23.09.2023, 21:00","26.09.2023, 15:37","39435","10"
"C000015129","20.09.2023, 17:31","26.09.2023, 15:20","79650","10"
"C000677662","14.09.2023, 10:53","26.09.2023, 15:17","74933","10"
"C000782624","22.09.2023, 16:27","26.09.2023, 15:10","32289","10"
"C000326575","25.09.2023, 15:26","26.09.2023, 15:10","16341","0"
"C000663605","19.09.2023, 14:37","26.09.2023, 14:54","24837","10"
"C000756394","20.09.2023, 17:11","26.09.2023, 14:44","65388","10"
"C000797657","22.09.2023, 15:30","26.09.2023, 14:23","16775","10"
"C000765315","21.09.2023, 14:46","26.09.2023, 14:14","04509","10"
"C000679925","08.09.2023, 20:24","26.09.2023, 14:09","77749","10"
"C000794025","19.09.2023, 19:00","26.09.2023, 14:09","52499","10"
"C000772196","21.09.2023, 18:48","26.09.2023, 14:07","54570","10"
"C000735488","21.09.2023, 10:09","26.09.2023, 14:05","83052","10"
"C000757860","20.09.2023, 14:14","26.09.2023, 14:05","63589","10"
"C000669199","18.09.2023, 19:24","26.09.2023, 14:03","85247","10"
"C000757774","22.09.2023, 08:29","26.09.2023, 14:03","50129","10"
"C000727179","22.09.2023, 11:12","26.09.2023, 14:00","51580","10"
"C000810101","25.09.2023, 15:24","26.09.2023, 13:58","42549","5"
"C000723886","25.08.2023, 11:54","26.09.2023, 13:57","44536","5"
"C000768371","18.09.2023, 17:05","26.09.2023, 13:56","07745","10"
"C000772188","11.09.2023, 18:24","26.09.2023, 13:55","98634","5"
"C000679586","23.09.2023, 14:41","26.09.2023, 13:55","44866","10"
"C000572779","08.09.2023, 19:12","26.09.2023, 13:53","45529","10"
"C000516427","11.09.2023, 18:53","26.09.2023, 13:39","26607","10"
"C000718730","18.08.2023, 18:10","26.09.2023, 13:11","45359","10"
"C000619932","11.09.2023, 18:58","26.09.2023, 13:02","88289","10"
"C000749719","20.09.2023, 18:24","26.09.2023, 13:00","88142","5"
"C000798554","25.09.2023, 19:14","26.09.2023, 12:58","46487","10"
"C000728483","02.09.2023, 15:46","26.09.2023, 12:50","72393","10"
"C000770883","21.09.2023, 17:40","26.09.2023, 12:46","97508","5"
"C000674875","11.09.2023, 17:15","26.09.2023, 12:40","97440","10"
"C000672586","19.09.2023, 10:34","26.09.2023, 12:37","76751","0"
"C000562616","11.09.2023, 17:00","26.09.2023, 12:29","37181","10"
"C000763962","04.09.2023, 17:20","26.09.2023, 12:28","99885","10"
"C000803559","20.09.2023, 17:45","26.09.2023, 12:25","89079","5"
"C000755849","07.09.2023, 17:20","26.09.2023, 12:15","39576","10"
"C000544627","19.09.2023, 17:16","26.09.2023, 12:09","39175","10"
"C000816670","26.09.2023, 10:00","26.09.2023, 11:56","03185","16"
"C000795477","20.09.2023, 17:07","26.09.2023, 11:55","39524","10"
"C000814389","20.09.2023, 17:43","26.09.2023, 11:54","04519","10"
"C000574257","19.09.2023, 14:55","26.09.2023, 11:54","26632","10"
"C000588056","12.07.2023, 17:46","26.09.2023, 11:53","24980","10"
"C000735372","12.09.2023, 12:41","26.09.2023, 11:53","91626","15"
"C000722318","20.09.2023, 16:18","26.09.2023, 11:52","17379","10"
"C000677506","18.09.2023, 17:07","26.09.2023, 11:52","15236","10"
"C000703797","21.09.2023, 17:09","26.09.2023, 11:44","67112","10"
"C000050167","25.09.2023, 19:00","26.09.2023, 11:17","49828","10"
"C000698648","07.09.2023, 18:28","26.09.2023, 11:03","39615","5"
"C000816896","19.09.2023, 18:59","26.09.2023, 10:42","86609","10"
"C000412921","17.08.2023, 12:12","26.09.2023, 10:29","86637","10"
"C000564397","15.09.2023, 12:07","26.09.2023, 10:12","15936","16"
"C000528396","06.09.2023, 12:54","26.09.2023, 09:27","99867","10"
"C000509437","04.09.2023, 17:33","26.09.2023, 09:18","46145","10"
"C000547589","29.06.2023, 18:09","26.09.2023, 08:58","67063","5"
"C000711005","15.09.2023, 07:48","26.09.2023, 08:56","79871","10"
"C000724382","31.08.2023, 18:13","26.09.2023, 08:54","36119","10"
"C000770216","25.09.2023, 16:28","26.09.2023, 08:50","77749","10"
"C000575267","01.08.2023, 15:14","26.09.2023, 08:36","95473","10"
"C000764090","05.09.2023, 16:00","26.09.2023, 08:34","90455","0"
"C000778078","19.09.2023, 17:33","26.09.2023, 08:21","06686","5"
"C000254439","22.09.2023, 18:41","26.09.2023, 01:14","66892","10"
"C000715614","20.09.2023, 15:03","26.09.2023, 01:11","66636","10"
"C000722951","05.09.2023, 18:06","25.09.2023, 23:16","22393","10"
"C000699431","25.09.2023, 17:51","25.09.2023, 21:01","63579","5"
"C000686225","12.09.2023, 18:00","25.09.2023, 20:50","48527","5"
"C000700379","20.09.2023, 17:14","25.09.2023, 20:48","58802","10"
"C000818625","21.09.2023, 13:53","25.09.2023, 20:43","17091","10"
"C000681897","26.09.2023, 16:57","25.09.2023, 20:34","63071","10"
"C000727523","24.08.2023, 14:58","25.09.2023, 20:16","47647","5"
"C000865268","25.09.2023, 15:26","25.09.2023, 20:15","15370","5"
"C000697257","22.09.2023, 12:35","25.09.2023, 20:15","59368","10"
"C000744697","22.09.2023, 10:32","25.09.2023, 20:11","84375","10"
"C000487134","20.09.2023, 17:45","25.09.2023, 20:11","04746","10"
"C000637321","18.08.2023, 15:19","25.09.2023, 20:10","85662","10"
"C000761584","13.09.2023, 15:57","25.09.2023, 20:07","53340","5"
"C000685941","08.09.2023, 18:17","25.09.2023, 20:07","64653","10"
"C000657152","31.07.2023, 18:09","25.09.2023, 20:06","90480","15"
"C000770826","18.09.2023, 18:00","25.09.2023, 20:03","17039","5"
"C000810938","22.09.2023, 11:00","25.09.2023, 20:01","23858","10"
"C000718755","26.09.2023, 20:58","25.09.2023, 19:59","24782","10"
"C000731391","14.09.2023, 11:51","25.09.2023, 19:57","26871","10"
"C000789330","25.09.2023, 19:29","25.09.2023, 19:57","71364","5"
"C000273756","21.09.2023, 18:38","25.09.2023, 19:55","26215","10"
"C000749077","19.09.2023, 19:06","25.09.2023, 19:54","27578","10"
"C000768150","21.09.2023, 08:14","25.09.2023, 19:44","04720","10"
"C000757345","25.09.2023, 14:54","25.09.2023, 19:28","31623","5"
"C000636235","22.09.2023, 11:31","25.09.2023, 19:24","21217","10"
"C000472018","13.09.2023, 17:48","25.09.2023, 19:23","38179","15"
"C000744504","19.09.2023, 15:35","25.09.2023, 19:20","38226","10"
"C000842293","21.09.2023, 16:20","25.09.2023, 19:19","38154","10"
"C000319423","22.09.2023, 20:00","25.09.2023, 19:16","39646","10"
"C000694163","07.09.2023, 14:07","25.09.2023, 18:56","86698","10"
"C000668673","22.08.2023, 17:23","25.09.2023, 18:48","04571","10"
"C000785673","25.09.2023, 18:54","25.09.2023, 18:48","63872","10"
"C000582154","19.09.2023, 18:19","25.09.2023, 18:41","87439","10"
"C000765414","22.09.2023, 19:31","25.09.2023, 18:41","96515","10"
"C000120947","19.09.2023, 14:21","25.09.2023, 18:40","99955","15"
"C000780389","25.09.2023, 21:37","25.09.2023, 18:20","53819","10"
"C000756145","11.09.2023, 20:34","25.09.2023, 18:16","53894","10"
"C000748553","25.09.2023, 18:34","25.09.2023, 18:15","67693","10"
"C000685927","07.09.2023, 17:04","25.09.2023, 18:14","58636","10"
"C000821756","25.09.2023, 19:46","25.09.2023, 18:12","42929","10"
"C000758394","21.09.2023, 12:08","25.09.2023, 18:08","03099","10"
"C000721217","12.09.2023, 13:45","25.09.2023, 17:59","97440","10"
"C000782015","29.08.2023, 19:51","25.09.2023, 17:52","51515","10"
"C000665856","08.08.2023, 18:03","25.09.2023, 17:50","41239","5"
"C000798658","21.09.2023, 17:18","25.09.2023, 17:47","52511","10"
"C000681803","23.09.2023, 20:31","25.09.2023, 17:45","65618","10"
"C000582908","20.09.2023, 14:38","25.09.2023, 17:32","77886","10"
"C000810825","25.09.2023, 16:44","25.09.2023, 17:32","55270","10"
"C000791374","25.08.2023, 15:05","25.09.2023, 17:27","53797","0"
"C000066273","27.09.2023, 19:01","25.09.2023, 17:27","67112","10"
"C000278444","16.08.2023, 19:15","25.09.2023, 17:22","88416","15"
"C000819780","25.09.2023, 13:25","25.09.2023, 17:14","15345","10"
"C000719471","12.09.2023, 12:13","25.09.2023, 16:59","86899","10"
"C000756595","21.09.2023, 18:10","25.09.2023, 16:56","59759","10"
"C000738052","22.09.2023, 16:43","25.09.2023, 16:54","51580","10"
"C000804451","21.09.2023, 14:42","25.09.2023, 16:51","48324","10"
"C000787959","21.09.2023, 09:52","25.09.2023, 16:49","58540","16"
"C000730207","20.09.2023, 18:17","25.09.2023, 16:48","50389","10"
"C000794142","13.09.2023, 16:04","25.09.2023, 16:47","53925","10"
"C000581908","22.09.2023, 18:00","25.09.2023, 16:46","77749","5"
"C000292970","21.09.2023, 16:56","25.09.2023, 16:45","51491","10"
"C000203121","20.09.2023, 18:18","25.09.2023, 16:45","47239","0"
"C000635569","21.09.2023, 17:30","25.09.2023, 16:44","56743","10"
"C000752620","20.09.2023, 17:23","25.09.2023, 16:42","42553","5"
"C000742679","04.09.2023, 18:15","25.09.2023, 16:39","47198","10"
"C000782661","19.09.2023, 17:57","25.09.2023, 16:38","56242","10"
"C000409312","21.09.2023, 13:01","25.09.2023, 16:36","65618","10"
"C000718643","21.09.2023, 14:44","25.09.2023, 16:36","65597","5"
"C000665142","21.09.2023, 14:57","25.09.2023, 16:33","58640","10"
"C000691542","28.08.2023, 19:20","25.09.2023, 16:17","84375","10"
"C000649971","12.09.2023, 18:30","25.09.2023, 16:11","27283","10"
"C000772474","22.09.2023, 14:51","25.09.2023, 16:09","24392","10"
"C000527832","06.09.2023, 19:02","25.09.2023, 16:07","54340","10"
"C000772682","14.09.2023, 16:39","25.09.2023, 15:56","46325","16"
"C000787589","06.09.2023, 21:00","25.09.2023, 15:55","31688","10"
"C000707933","21.09.2023, 17:40","25.09.2023, 15:55","34431","0"
"C000690985","20.09.2023, 13:47","25.09.2023, 15:54","38448","0"
"C000791851","31.08.2023, 18:00","25.09.2023, 15:52","32816","5"
"C000682556","20.09.2023, 14:35","25.09.2023, 15:51","29229","10"
"C000855471","22.09.2023, 18:00","25.09.2023, 15:49","38464","10"
"C000746551","21.09.2023, 10:33","25.09.2023, 15:49","97535","10"
"C000767381","21.09.2023, 17:22","25.09.2023, 15:34","35232","10"
"C000651295","22.09.2023, 18:27","25.09.2023, 15:29","70771","10"
"C000690805","04.09.2023, 15:20","25.09.2023, 15:22","67580","10"
"C000734793","20.09.2023, 14:45","25.09.2023, 15:22","04683","10"
"C000396275","25.09.2023, 17:14","25.09.2023, 15:20","72218","10"
"C000512161","18.09.2023, 17:18","25.09.2023, 15:07","85221","10"
"C000718188","20.09.2023, 15:37","25.09.2023, 14:55","64385","15"
"C000620061","31.07.2023, 17:36","25.09.2023, 14:21","34292","5"
"C000755410","20.09.2023, 16:10","25.09.2023, 14:19","48324","10"
"C000850385","21.09.2023, 18:03","25.09.2023, 14:13","23689","10"
"C000695385","21.09.2023, 14:57","25.09.2023, 14:12","17098","10"
"C000739186","21.09.2023, 13:05","25.09.2023, 14:12","72213","10"
